CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment
13838.0,5,3,174,0,691.73,0,3,Mid-Value
15038.0,42,3,133,0,665.59,0,3,Mid-Value
16168.0,10,3,99,0,3770.6,0,3,Mid-Value
16353.0,3,3,94,0,6675.71,0,3,Mid-Value
13831.0,15,3,74,0,2202.99,0,3,Mid-Value
17796.0,39,3,82,0,697.9,0,3,Mid-Value
18156.0,12,3,140,0,734.94,0,3,Mid-Value
16983.0,12,3,149,0,1920.2,0,3,Mid-Value
16411.0,18,3,45,0,214.65,0,3,Mid-Value
17402.0,4,3,59,0,2633.85,0,3,Mid-Value
12647.0,21,3,128,0,3669.92,0,3,Mid-Value
15953.0,14,3,103,0,1634.53,0,3,Mid-Value
16143.0,2,3,118,0,2419.84,0,3,Mid-Value
12747.0,1,3,103,0,4196.01,0,3,Mid-Value
14404.0,33,3,104,0,1434.72,0,3,Mid-Value
13579.0,14,3,23,0,467.04,0,3,Mid-Value
15987.0,11,3,140,0,1451.28,0,3,Mid-Value
13652.0,45,3,63,0,1095.08,0,3,Mid-Value
12586.0,16,3,12,0,179.94000000000003,0,3,Mid-Value
18219.0,2,3,115,0,2019.77,0,3,Mid-Value
14293.0,2,3,61,0,1046.56,0,3,Mid-Value
14748.0,28,3,92,0,1311.79,0,3,Mid-Value
16638.0,22,3,95,0,1676.47,0,3,Mid-Value
12808.0,36,3,28,0,483.65000000000003,0,3,Mid-Value
13094.0,20,3,30,0,1708.8600000000001,0,3,Mid-Value
12708.0,29,3,174,0,2616.32,0,3,Mid-Value
15898.0,0,3,87,0,1384.68,0,3,Mid-Value
17227.0,18,3,47,0,939.32,0,3,Mid-Value
15919.0,19,3,143,0,639.89,0,3,Mid-Value
15860.0,40,3,142,0,977.21,0,3,Mid-Value
14708.0,2,3,29,0,1096.67,0,3,Mid-Value
16898.0,25,3,163,0,444.46,0,3,Mid-Value
14825.0,3,3,121,0,2226.91,0,3,Mid-Value
13155.0,32,3,85,0,971.76,0,3,Mid-Value
15028.0,7,3,48,0,627.13,0,3,Mid-Value
14487.0,26,3,145,0,1183.58,0,3,Mid-Value
17682.0,9,3,119,0,2459.33,0,3,Mid-Value
16817.0,2,3,95,0,1446.95,0,3,Mid-Value
13030.0,10,3,99,0,799.48,0,3,Mid-Value
13481.0,45,3,112,0,1776.81,0,3,Mid-Value
13495.0,7,3,52,0,1990.1200000000001,0,3,Mid-Value
17519.0,16,3,83,0,1839.07,0,3,Mid-Value
17812.0,12,3,141,0,732.16,0,3,Mid-Value
14215.0,11,3,109,0,1777.92,0,3,Mid-Value
15602.0,7,3,54,0,1083.63,0,3,Mid-Value
12913.0,4,3,50,0,2483.63,0,3,Mid-Value
17470.0,44,3,78,0,1125.07,0,3,Mid-Value
14907.0,2,3,168,0,3478.85,0,3,Mid-Value
17720.0,25,3,50,0,1195.94,0,3,Mid-Value
15018.0,38,3,32,0,456.26,0,3,Mid-Value
13756.0,1,3,143,0,5145.12,0,3,Mid-Value
17491.0,0,3,110,0,3541.92,0,3,Mid-Value
14282.0,2,3,156,0,3729.34,0,3,Mid-Value
13569.0,16,3,85,0,373.75,0,3,Mid-Value
14673.0,2,3,74,0,1736.4,0,3,Mid-Value
16221.0,36,3,97,0,864.86,0,3,Mid-Value
15965.0,16,3,122,0,845.64,0,3,Mid-Value
15024.0,9,3,155,0,1661.33,0,3,Mid-Value
13769.0,1,3,143,0,2771.87,0,3,Mid-Value
13880.0,20,3,165,0,3219.77,0,3,Mid-Value
13173.0,3,3,43,0,353.65,0,3,Mid-Value
12347.0,1,3,182,0,4310.0,0,3,Mid-Value
14739.0,1,3,61,0,3899.1,0,3,Mid-Value
16293.0,8,3,120,0,2236.7400000000002,0,3,Mid-Value
16775.0,9,3,158,0,1695.66,0,3,Mid-Value
15081.0,21,3,35,0,487.35,0,3,Mid-Value
16365.0,17,3,51,0,1540.42,0,3,Mid-Value
16863.0,28,3,28,0,481.35,0,3,Mid-Value
15628.0,4,3,157,0,2865.64,0,3,Mid-Value
13329.0,31,3,19,0,740.4,0,3,Mid-Value
14744.0,15,3,28,0,1088.53,0,3,Mid-Value
13983.0,29,3,112,0,2590.46,0,3,Mid-Value
14032.0,1,3,152,0,2929.84,0,3,Mid-Value
14952.0,45,3,149,0,7912.79,0,3,Mid-Value
13126.0,4,3,142,0,2056.29,0,3,Mid-Value
18043.0,24,3,121,0,559.51,0,3,Mid-Value
17324.0,17,3,50,0,990.23,0,3,Mid-Value
15916.0,15,3,160,0,1491.24,0,3,Mid-Value
17213.0,39,3,164,0,2741.08,0,3,Mid-Value
18061.0,21,3,46,0,2119.41,0,3,Mid-Value
13455.0,24,3,53,0,1007.35,0,3,Mid-Value
14217.0,1,3,107,0,1925.3600000000001,0,3,Mid-Value
14299.0,7,3,162,0,2855.35,0,3,Mid-Value
18259.0,24,3,42,0,2338.6000000000004,0,3,Mid-Value
17676.0,3,3,79,0,1383.27,0,3,Mid-Value
13523.0,32,3,177,0,3755.38,0,3,Mid-Value
15680.0,8,3,78,0,1333.68,0,3,Mid-Value
14618.0,8,3,17,0,538.59,0,3,Mid-Value
13077.0,0,3,112,0,729.27,0,3,Mid-Value
13115.0,8,3,132,0,2205.63,0,3,Mid-Value
17999.0,36,3,93,0,382.06,0,3,Mid-Value
13984.0,26,3,17,0,488.03,0,3,Mid-Value
16596.0,15,3,12,0,250.15,0,3,Mid-Value
17655.0,10,3,93,0,2571.7400000000002,0,3,Mid-Value
14243.0,8,3,148,0,2535.88,0,3,Mid-Value
12963.0,7,3,96,0,1841.03,0,3,Mid-Value
15660.0,24,3,94,0,1552.01,0,3,Mid-Value
12721.0,31,3,164,0,2628.98,0,3,Mid-Value
13854.0,8,3,114,0,8025.0199999999995,0,3,Mid-Value
12494.0,9,3,84,0,1139.3500000000001,0,3,Mid-Value
17411.0,11,3,43,0,748.94,0,3,Mid-Value
12429.0,8,3,97,0,3750.4,0,3,Mid-Value
14987.0,15,3,4,0,326.4,0,3,Mid-Value
17526.0,0,3,23,0,706.7,0,3,Mid-Value
14440.0,7,3,55,0,2357.6800000000003,0,3,Mid-Value
17430.0,32,3,14,0,265.76,0,3,Mid-Value
14205.0,10,3,39,0,218.78,0,3,Mid-Value
17702.0,29,3,80,0,1719.72,0,3,Mid-Value
13982.0,38,3,115,0,1861.11,0,3,Mid-Value
15288.0,42,3,88,0,2306.52,0,3,Mid-Value
16519.0,24,3,13,0,215.07999999999998,0,3,Mid-Value
17816.0,36,3,17,0,36.56,0,3,Mid-Value
13021.0,3,3,134,0,2584.4,0,3,Mid-Value
17671.0,15,3,61,0,1284.08,0,3,Mid-Value
16350.0,20,3,60,0,1100.47,0,3,Mid-Value
18230.0,8,3,89,0,2716.6000000000004,0,3,Mid-Value
14441.0,0,3,59,0,1545.14,0,3,Mid-Value
15380.0,8,3,37,0,1682.3600000000001,0,3,Mid-Value
17442.0,28,3,140,0,2210.2599999999998,0,3,Mid-Value
12826.0,2,3,94,0,1468.1200000000001,0,3,Mid-Value
15811.0,16,3,139,0,2171.32,0,3,Mid-Value
13327.0,38,3,109,0,3617.57,0,3,Mid-Value
17700.0,16,3,146,0,2508.89,0,3,Mid-Value
15329.0,34,3,62,0,1005.5,0,3,Mid-Value
16907.0,28,3,151,0,981.65,0,3,Mid-Value
17696.0,37,3,126,0,2201.05,0,3,Mid-Value
17076.0,35,3,25,0,841.0799999999999,0,3,Mid-Value
14543.0,3,3,107,0,2916.17,0,3,Mid-Value
16062.0,9,3,64,0,1153.62,0,3,Mid-Value
16019.0,1,3,165,0,3450.2400000000002,0,3,Mid-Value
18065.0,5,3,138,0,2380.08,0,3,Mid-Value
12989.0,2,3,68,0,6854.51,0,3,Mid-Value
12785.0,2,3,15,0,305.71,0,3,Mid-Value
15179.0,17,3,95,0,2186.2,0,3,Mid-Value
18016.0,31,3,123,0,1483.56,0,3,Mid-Value
14448.0,8,3,20,0,375.35,0,3,Mid-Value
14577.0,12,3,123,0,859.71,0,3,Mid-Value
17236.0,12,3,105,0,916.13,0,3,Mid-Value
16367.0,36,3,130,0,804.49,0,3,Mid-Value
17917.0,44,3,94,0,341.28,0,3,Mid-Value
17188.0,10,3,89,0,2275.58,0,3,Mid-Value
17937.0,8,3,43,0,4301.22,0,3,Mid-Value
14608.0,3,3,20,0,1785.15,0,3,Mid-Value
17618.0,5,3,78,0,971.58,0,3,Mid-Value
13225.0,2,3,34,0,6083.04,0,3,Mid-Value
14290.0,10,3,103,0,2307.4500000000003,0,3,Mid-Value
15854.0,3,3,140,0,2974.65,0,3,Mid-Value
16701.0,8,3,154,0,5150.2699999999995,0,3,Mid-Value
14544.0,23,3,114,0,2024.45,0,3,Mid-Value
16726.0,25,3,185,0,1382.02,0,3,Mid-Value
17293.0,7,3,135,0,1875.1100000000001,0,3,Mid-Value
17371.0,16,3,87,0,423.89,0,3,Mid-Value
13211.0,9,3,56,0,1197.42,0,3,Mid-Value
13324.0,31,3,77,0,7072.8,0,3,Mid-Value
16442.0,1,3,174,0,616.79,0,3,Mid-Value
18075.0,22,3,153,0,2538.7200000000003,0,3,Mid-Value
15468.0,34,3,29,0,438.46,0,3,Mid-Value
16570.0,8,3,133,0,3622.95,0,3,Mid-Value
17041.0,26,3,71,0,1065.77,0,3,Mid-Value
14871.0,2,3,98,0,522.38,0,3,Mid-Value
18044.0,3,3,128,0,2085.65,0,3,Mid-Value
16191.0,2,3,151,0,4913.32,0,3,Mid-Value
17158.0,31,3,67,0,1266.97,0,3,Mid-Value
16899.0,7,3,125,0,1281.56,0,3,Mid-Value
16531.0,21,3,77,0,1244.59,0,3,Mid-Value
17739.0,11,3,48,0,2786.05,0,3,Mid-Value
13238.0,10,3,32,0,680.83,0,3,Mid-Value
15392.0,4,3,85,0,1515.73,0,3,Mid-Value
13846.0,24,3,58,0,847.61,0,3,Mid-Value
14401.0,3,3,183,0,4039.98,0,3,Mid-Value
17629.0,5,3,124,0,1784.12,0,3,Mid-Value
14150.0,35,3,26,0,658.64,0,3,Mid-Value
13496.0,10,3,36,0,617.93,0,3,Mid-Value
16954.0,0,3,54,0,2085.08,0,3,Mid-Value
12865.0,25,3,96,0,1548.07,0,3,Mid-Value
15950.0,1,3,103,0,1705.26,0,3,Mid-Value
16003.0,29,3,103,0,2735.37,0,3,Mid-Value
13426.0,0,3,159,0,3550.7000000000003,0,3,Mid-Value
15101.0,8,3,9,0,310.03,0,3,Mid-Value
15822.0,2,3,33,0,885.47,0,3,Mid-Value
16134.0,21,3,38,0,603.69,0,3,Mid-Value
14913.0,35,3,87,0,1227.43,0,3,Mid-Value
12928.0,34,3,84,0,2062.7000000000003,0,3,Mid-Value
12577.0,34,3,148,0,595.4,0,3,Mid-Value
17044.0,8,3,10,0,897.4300000000001,0,3,Mid-Value
17633.0,30,3,72,0,1242.34,0,3,Mid-Value
16607.0,17,3,174,0,3038.67,0,3,Mid-Value
13890.0,0,3,114,0,1860.8600000000001,0,3,Mid-Value
17001.0,0,3,169,0,3989.57,0,3,Mid-Value
16996.0,29,3,41,0,1427.46,0,3,Mid-Value
15482.0,15,3,127,0,6568.72,0,3,Mid-Value
16985.0,16,3,121,0,5461.62,0,3,Mid-Value
15563.0,8,3,117,0,1319.69,0,3,Mid-Value
14878.0,12,3,124,0,1485.54,0,3,Mid-Value
12877.0,3,3,154,0,1535.77,0,3,Mid-Value
15394.0,9,3,85,0,2183.54,0,3,Mid-Value
14621.0,0,3,96,0,1765.76,0,3,Mid-Value
14309.0,7,3,123,0,2319.68,0,3,Mid-Value
17288.0,8,3,142,0,1419.73,0,3,Mid-Value
15157.0,3,3,133,0,1869.5,0,3,Mid-Value
17744.0,3,3,137,0,2291.08,0,3,Mid-Value
16560.0,20,3,58,0,816.51,0,3,Mid-Value
14777.0,3,3,3,0,-17.45,0,3,Mid-Value
16271.0,2,3,134,0,1423.29,0,3,Mid-Value
14334.0,16,3,163,0,2539.46,0,3,Mid-Value
15197.0,8,3,36,0,656.44,0,3,Mid-Value
14560.0,6,3,76,0,2174.18,0,3,Mid-Value
12782.0,4,3,107,0,2273.32,0,3,Mid-Value
16711.0,2,3,22,0,1651.03,0,3,Mid-Value
12726.0,27,3,124,0,2609.1,0,3,Mid-Value
17888.0,18,3,81,0,525.78,0,3,Mid-Value
12691.0,27,3,32,0,1035.8,0,3,Mid-Value
16885.0,14,3,101,0,471.51,0,3,Mid-Value
12668.0,6,3,168,0,3743.18,0,3,Mid-Value
18245.0,6,3,177,0,2507.56,0,3,Mid-Value
12944.0,35,3,30,0,604.51,0,3,Mid-Value
14113.0,3,3,40,0,1377.92,0,3,Mid-Value
13104.0,2,3,20,0,1098.48,0,3,Mid-Value
17621.0,20,3,27,0,1336.1,0,3,Mid-Value
17090.0,3,3,64,0,2041.8500000000001,0,3,Mid-Value
15527.0,18,3,166,0,2348.82,0,3,Mid-Value
18097.0,7,3,109,0,2692.85,0,3,Mid-Value
12423.0,0,3,126,0,1849.11,0,3,Mid-Value
15208.0,0,3,43,0,867.62,0,3,Mid-Value
14737.0,3,3,17,0,1164.55,0,3,Mid-Value
13029.0,30,3,10,0,1247.5,0,3,Mid-Value
13953.0,6,3,20,0,3515.68,0,3,Mid-Value
14533.0,24,3,65,0,1812.6200000000001,0,3,Mid-Value
14944.0,29,3,172,0,5842.95,0,3,Mid-Value
13817.0,28,3,24,0,382.98,0,3,Mid-Value
13165.0,45,3,42,0,1021.48,0,3,Mid-Value
13313.0,21,3,78,0,1555.32,0,3,Mid-Value
12483.0,16,3,81,0,2327.13,0,3,Mid-Value
14732.0,7,3,149,0,2686.34,0,3,Mid-Value
14553.0,18,3,113,0,859.27,0,3,Mid-Value
12578.0,20,3,120,0,2753.36,0,3,Mid-Value
13629.0,22,3,59,0,7792.36,0,3,Mid-Value
16600.0,3,3,62,0,813.52,0,3,Mid-Value
16532.0,17,3,4,0,6748.8,0,3,Mid-Value
17368.0,22,3,128,0,1349.52,0,3,Mid-Value
16676.0,33,3,92,0,1558.72,0,3,Mid-Value
14312.0,46,3,87,0,1611.59,0,3,Mid-Value
15845.0,17,3,140,0,3650.87,0,3,Mid-Value
16094.0,11,3,67,0,1041.83,0,3,Mid-Value
18198.0,3,3,166,0,5083.06,0,3,Mid-Value
18179.0,8,3,90,0,1793.17,0,3,Mid-Value
12480.0,27,3,154,0,3281.63,0,3,Mid-Value
13183.0,7,3,94,0,3957.78,0,3,Mid-Value
17095.0,21,3,77,0,1088.2,0,3,Mid-Value
15611.0,9,3,45,0,1568.39,0,3,Mid-Value
17114.0,5,3,135,0,747.22,0,3,Mid-Value
17555.0,19,3,106,0,483.26,0,3,Mid-Value
16833.0,0,3,47,0,1106.53,0,3,Mid-Value
17800.0,36,3,104,0,1199.01,0,3,Mid-Value
16748.0,17,3,69,0,1515.9,0,3,Mid-Value
13565.0,18,3,38,0,240.22,0,3,Mid-Value
14794.0,2,3,82,0,1272.11,0,3,Mid-Value
12500.0,22,3,65,0,4206.27,0,3,Mid-Value
16279.0,20,3,109,0,1496.68,0,3,Mid-Value
12524.0,8,3,144,0,4485.72,0,3,Mid-Value
14321.0,10,3,123,0,1530.75,0,3,Mid-Value
13107.0,43,3,60,0,1524.07,0,3,Mid-Value
16303.0,25,3,167,0,5305.83,0,3,Mid-Value
15370.0,40,3,95,0,2360.55,0,3,Mid-Value
14295.0,39,3,7,0,154.70000000000002,0,3,Mid-Value
14209.0,10,3,88,0,2067.13,0,3,Mid-Value
13784.0,9,3,31,0,2462.79,0,3,Mid-Value
12724.0,4,3,53,0,1031.41,0,3,Mid-Value
13862.0,17,3,142,0,2187.31,0,3,Mid-Value
16235.0,40,3,48,0,858.41,0,3,Mid-Value
12523.0,1,3,110,0,1745.57,0,3,Mid-Value
16359.0,6,3,70,0,1460.3700000000001,0,3,Mid-Value
16554.0,2,3,74,0,641.55,0,3,Mid-Value
14715.0,24,3,71,0,867.38,0,3,Mid-Value
14167.0,38,3,52,0,574.84,0,3,Mid-Value
16500.0,4,3,11,0,400.86,0,3,Mid-Value
12951.0,8,3,65,0,1042.07,0,3,Mid-Value
15835.0,43,3,50,0,954.09,0,3,Mid-Value
13993.0,31,3,125,0,3409.66,0,3,Mid-Value
13246.0,17,3,143,0,1922.1,0,3,Mid-Value
15687.0,8,3,168,0,2981.5,0,3,Mid-Value
13782.0,12,3,115,0,912.0,0,3,Mid-Value
13064.0,12,3,69,0,1119.49,0,3,Mid-Value
13048.0,13,3,137,0,1805.91,0,3,Mid-Value
13634.0,32,3,188,0,1575.16,0,3,Mid-Value
12388.0,15,3,100,0,2780.66,0,3,Mid-Value
15696.0,32,3,177,0,2644.46,0,3,Mid-Value
12673.0,4,3,42,0,610.52,0,3,Mid-Value
17988.0,11,3,39,0,191.17000000000002,0,3,Mid-Value
12820.0,2,3,59,0,942.34,0,3,Mid-Value
14657.0,17,3,127,0,838.27,0,3,Mid-Value
14292.0,7,3,108,0,4819.33,0,3,Mid-Value
13883.0,0,3,155,0,2538.75,0,3,Mid-Value
17018.0,40,3,16,0,920.1,0,3,Mid-Value
12356.0,22,3,59,0,2811.43,0,3,Mid-Value
14428.0,6,3,148,0,1230.14,0,3,Mid-Value
13310.0,8,3,77,0,1083.63,0,3,Mid-Value
13502.0,16,3,18,0,292.0,0,3,Mid-Value
14784.0,25,3,15,0,289.99,0,3,Mid-Value
17418.0,41,3,30,0,463.46000000000004,0,3,Mid-Value
16892.0,0,3,101,0,496.84000000000003,0,3,Mid-Value
16912.0,22,3,105,0,2528.67,0,3,Mid-Value
12594.0,37,3,119,0,3320.2200000000003,0,3,Mid-Value
12664.0,7,3,38,0,4863.88,0,3,Mid-Value
16618.0,30,3,97,0,2630.64,0,3,Mid-Value
12970.0,6,3,151,0,452.24,0,3,Mid-Value
17644.0,0,3,169,0,2768.98,0,3,Mid-Value
16085.0,22,3,167,0,981.51,0,3,Mid-Value
12727.0,10,3,141,0,3947.7,0,3,Mid-Value
13068.0,9,3,2,0,344.0,0,3,Mid-Value
15497.0,17,3,16,0,1259.7,0,3,Mid-Value
18161.0,9,3,81,0,1612.79,0,3,Mid-Value
16660.0,15,3,17,0,810.4499999999999,0,3,Mid-Value
13396.0,21,3,47,0,1325.29,0,3,Mid-Value
12935.0,1,3,130,0,2156.45,0,3,Mid-Value
12421.0,15,3,46,0,806.27,0,3,Mid-Value
15218.0,10,3,166,0,5756.89,0,3,Mid-Value
15110.0,23,3,40,0,970.25,0,3,Mid-Value
15967.0,22,3,84,0,418.83,0,3,Mid-Value
13815.0,21,3,177,0,4014.91,0,3,Mid-Value
14389.0,8,3,62,0,999.72,0,3,Mid-Value
14341.0,44,3,130,0,2166.38,0,3,Mid-Value
13168.0,35,3,133,0,1310.14,0,3,Mid-Value
17515.0,30,3,87,0,639.02,0,3,Mid-Value
17082.0,32,3,81,0,2003.85,0,3,Mid-Value
16043.0,37,3,39,0,773.99,0,3,Mid-Value
14233.0,43,3,36,0,1447.51,0,3,Mid-Value
17075.0,17,3,80,0,813.77,0,3,Mid-Value
15227.0,36,3,58,0,1219.4,0,3,Mid-Value
12997.0,21,3,67,0,1197.94,0,3,Mid-Value
15215.0,44,3,43,0,615.99,0,3,Mid-Value
14442.0,1,3,68,0,1544.62,0,3,Mid-Value
16496.0,8,3,97,0,1562.22,0,3,Mid-Value
16949.0,3,3,61,0,1161.27,0,3,Mid-Value
12645.0,33,3,74,0,1755.38,0,3,Mid-Value
14738.0,38,3,56,0,1289.94,0,3,Mid-Value
17540.0,8,3,26,0,570.4,0,3,Mid-Value
14239.0,42,3,116,0,2323.5,0,3,Mid-Value
15864.0,21,3,24,0,1769.7800000000002,0,3,Mid-Value
14662.0,28,3,168,0,771.17,0,3,Mid-Value
13538.0,42,3,25,0,1280.85,0,3,Mid-Value
15365.0,25,3,151,0,1330.45,0,3,Mid-Value
17329.0,13,3,33,0,523.11,0,3,Mid-Value
14805.0,14,3,47,0,554.65,0,3,Mid-Value
14595.0,19,3,102,0,1740.6,0,3,Mid-Value
12528.0,8,3,95,0,1922.28,0,3,Mid-Value
17314.0,24,3,136,0,2514.76,0,3,Mid-Value
17373.0,39,3,57,0,646.92,0,3,Mid-Value
14467.0,17,3,90,0,598.76,0,3,Mid-Value
16407.0,12,3,172,0,2126.93,0,3,Mid-Value
12778.0,19,3,51,0,804.23,0,3,Mid-Value
17147.0,22,3,85,0,1679.64,0,3,Mid-Value
16612.0,32,3,66,0,1187.66,0,3,Mid-Value
13939.0,22,3,46,0,556.75,0,3,Mid-Value
13606.0,28,3,43,0,280.53999999999996,0,3,Mid-Value
15203.0,25,3,142,0,1827.8,0,3,Mid-Value
12775.0,16,3,67,0,1351.24,0,3,Mid-Value
15981.0,24,3,97,0,3408.48,0,3,Mid-Value
13110.0,30,3,146,0,1452.8700000000001,0,3,Mid-Value
12676.0,24,3,45,0,1331.39,0,3,Mid-Value
15971.0,17,3,35,0,4199.85,0,3,Mid-Value
16156.0,8,3,139,0,3024.62,0,3,Mid-Value
13728.0,36,3,63,0,1016.14,0,3,Mid-Value
13894.0,21,3,30,0,535.97,0,3,Mid-Value
13824.0,32,3,46,0,1698.94,0,3,Mid-Value
15270.0,15,3,48,0,2298.2,0,3,Mid-Value
14188.0,8,3,71,0,2018.91,0,3,Mid-Value
12990.0,30,3,13,0,409.5,0,3,Mid-Value
16992.0,10,3,95,0,1601.8600000000001,0,3,Mid-Value
17071.0,8,3,148,0,2385.48,0,3,Mid-Value
13394.0,1,3,164,0,2312.8,0,3,Mid-Value
17672.0,43,3,115,0,3106.62,0,3,Mid-Value
12464.0,9,3,29,0,1212.05,0,3,Mid-Value
14540.0,9,3,76,0,996.26,0,3,Mid-Value
17929.0,10,3,6,0,834.5,0,3,Mid-Value
13309.0,6,3,107,0,1456.79,0,3,Mid-Value
14842.0,34,3,158,0,2456.8,0,3,Mid-Value
15781.0,24,3,21,0,333.56,0,3,Mid-Value
17302.0,14,3,81,0,1119.93,0,3,Mid-Value
17162.0,28,3,105,0,1707.21,0,3,Mid-Value
15407.0,33,3,153,0,1056.44,0,3,Mid-Value
16332.0,27,3,154,0,1583.2,0,3,Mid-Value
12576.0,35,3,89,0,1306.98,0,3,Mid-Value
12599.0,28,3,62,0,1032.58,0,3,Mid-Value
13590.0,10,3,89,0,1976.12,0,3,Mid-Value
17537.0,29,3,75,0,897.62,0,3,Mid-Value
12462.0,1,3,72,0,1124.01,0,3,Mid-Value
17940.0,48,3,23,0,1983.5800000000002,0,3,Mid-Value
15809.0,35,3,43,0,399.21,0,3,Mid-Value
15796.0,0,3,135,0,2666.61,0,3,Mid-Value
17705.0,2,3,108,0,1781.12,0,3,Mid-Value
17512.0,28,3,106,0,2920.04,0,3,Mid-Value
15550.0,3,3,61,0,575.63,0,3,Mid-Value
14676.0,30,3,44,0,2543.2400000000002,0,3,Mid-Value
15406.0,17,3,58,0,426.61,0,3,Mid-Value
18084.0,15,3,2,0,87.52999999999999,0,3,Mid-Value
16434.0,28,3,109,0,1522.25,0,3,Mid-Value
13171.0,7,3,48,0,426.81,0,3,Mid-Value
17255.0,40,3,78,0,298.41,0,3,Mid-Value
13381.0,20,3,173,0,3626.81,0,3,Mid-Value
13717.0,31,3,103,0,1432.26,0,3,Mid-Value
13157.0,48,3,89,0,1721.57,0,3,Mid-Value
14644.0,8,3,29,0,780.46,0,3,Mid-Value
12993.0,22,3,27,0,414.76,0,3,Mid-Value
16979.0,3,3,91,0,1809.05,0,3,Mid-Value
14035.0,28,3,66,0,1428.02,0,3,Mid-Value
13623.0,30,3,86,0,672.44,0,3,Mid-Value
14477.0,19,3,11,0,1307.81,0,3,Mid-Value
14897.0,7,3,55,0,1366.38,0,3,Mid-Value
16126.0,28,3,117,0,6287.77,0,3,Mid-Value
12352.0,35,3,95,0,1545.41,0,3,Mid-Value
17422.0,15,3,135,0,1853.1299999999999,0,3,Mid-Value
17175.0,43,3,64,0,1430.94,0,3,Mid-Value
18257.0,38,3,123,0,2265.38,0,3,Mid-Value
14754.0,44,3,41,0,638.05,0,3,Mid-Value
12654.0,10,3,38,0,601.98,0,3,Mid-Value
15903.0,9,3,75,0,5126.34,0,3,Mid-Value
15785.0,29,3,87,0,2303.75,0,3,Mid-Value
14379.0,43,3,46,0,348.1,0,3,Mid-Value
13012.0,8,3,107,0,1311.6200000000001,0,3,Mid-Value
13904.0,36,3,26,0,332.64,0,3,Mid-Value
15755.0,0,3,149,0,2318.88,0,3,Mid-Value
16566.0,14,3,19,0,614.01,0,3,Mid-Value
16466.0,33,3,148,0,1603.46,0,3,Mid-Value
17361.0,48,3,29,0,488.2,0,3,Mid-Value
15321.0,48,3,106,0,2650.73,0,3,Mid-Value
13477.0,37,3,81,0,1441.53,0,3,Mid-Value
15065.0,37,3,158,0,3135.98,0,3,Mid-Value
13410.0,8,3,30,0,988.91,0,3,Mid-Value
16014.0,35,3,148,0,653.13,0,3,Mid-Value
14520.0,1,3,4,0,270.6,0,3,Mid-Value
15722.0,35,3,72,0,2181.21,0,3,Mid-Value
18188.0,14,3,72,0,1998.49,0,3,Mid-Value
13421.0,39,3,105,0,1848.98,0,3,Mid-Value
13285.0,22,3,187,0,2709.12,0,3,Mid-Value
13184.0,14,3,183,0,1648.79,0,3,Mid-Value
13804.0,30,3,137,0,2635.79,0,3,Mid-Value
17711.0,10,3,23,0,385.1,0,3,Mid-Value
14289.0,8,3,47,0,911.26,0,3,Mid-Value
16208.0,44,3,66,0,664.26,0,3,Mid-Value
17063.0,8,3,82,0,1421.59,0,3,Mid-Value
13149.0,13,3,86,0,1676.06,0,3,Mid-Value
15932.0,3,3,119,0,2461.85,0,3,Mid-Value
14004.0,42,3,171,0,4582.64,0,3,Mid-Value
13118.0,19,3,82,0,1125.0,0,3,Mid-Value
15974.0,38,3,177,0,3429.55,0,3,Mid-Value
17830.0,1,3,23,0,398.7,0,3,Mid-Value
17867.0,29,3,81,0,622.75,0,3,Mid-Value
15847.0,37,3,22,0,389.27,0,3,Mid-Value
13870.0,1,3,118,0,2751.25,0,3,Mid-Value
17034.0,15,3,32,0,734.5699999999999,0,3,Mid-Value
15712.0,8,3,53,0,1072.3600000000001,0,3,Mid-Value
13362.0,2,3,169,0,3085.4900000000002,0,3,Mid-Value
14470.0,11,3,43,0,461.19,0,3,Mid-Value
16841.0,36,3,117,0,1774.62,0,3,Mid-Value
17663.0,25,3,90,0,1788.27,0,3,Mid-Value
15990.0,43,3,52,0,792.11,0,3,Mid-Value
14147.0,48,3,6,0,468.4,0,3,Mid-Value
15951.0,0,3,43,0,669.57,0,3,Mid-Value
13971.0,8,3,158,0,2702.2200000000003,0,3,Mid-Value
17516.0,14,3,137,0,768.08,0,3,Mid-Value
13630.0,4,3,80,0,1995.68,0,3,Mid-Value
14157.0,19,3,49,0,400.43,0,3,Mid-Value
13636.0,36,3,64,0,941.62,0,3,Mid-Value
12781.0,20,3,30,0,707.72,0,3,Mid-Value
16057.0,3,3,134,0,2140.2200000000003,0,3,Mid-Value
12598.0,9,3,133,0,3002.68,0,3,Mid-Value
14227.0,25,3,183,0,3315.71,0,3,Mid-Value
16668.0,14,3,20,0,306.71999999999997,0,3,Mid-Value
13509.0,8,3,44,0,979.72,0,3,Mid-Value
13292.0,38,3,31,0,578.9399999999999,0,3,Mid-Value
15656.0,44,3,47,0,748.5,0,3,Mid-Value
16915.0,8,3,57,0,621.6800000000001,0,3,Mid-Value
12933.0,23,3,107,0,606.28,0,3,Mid-Value
16212.0,18,3,43,0,681.19,0,3,Mid-Value
13884.0,6,3,60,0,781.3000000000001,0,3,Mid-Value
16678.0,2,3,170,0,3013.83,0,3,Mid-Value
16128.0,17,3,89,0,1880.22,0,3,Mid-Value
15031.0,3,3,111,0,668.14,0,3,Mid-Value
